CODE_STATION,ANNEE,MOIS,TEMP_MAX_MOY,TEMP_MIN_MOY,CUMUL_PRECIP,TEMP_MAX_MAX,TEMP_MIN_MIN
56,2006,3,14.87741935483870967741935483870967741935,5.27419354838709677419354838709677419355,81.5,23.6,-3.1
56,2006,4,19.33333333333333333333333333333333333333,8.32,21.5,24.9,3.9
56,2006,5,22.89677419354838709677419354838709677419,11.5,27.5,31.9,5.7
56,2006,6,28.02,14.90666666666666666666666666666666666667,28,34.2,8.4
56,2006,7,33.80645161290322580645161290322580645161,19.04516129032258064516129032258064516129,47,38,15.2
56,2006,8,26.89677419354838709677419354838709677419,15.32258064516129032258064516129032258065,47,32,11.2
56,2006,9,24.89666666666666666666666666666666666667,15.38666666666666666666666666666666666667,80,36,10.3
56,2006,10,21.51612903225806451612903225806451612903,13.48064516129032258064516129032258064516,41.5,27.6,7.8
56,2006,11,17.06,8.89666666666666666666666666666666666667,17,21.9,0.1
56,2006,12,11.43870967741935483870967741935483870968,2.56774193548387096774193548387096774194,18,19.6,-6.7
56,2007,1,13.13225806451612903225806451612903225806,3.90967741935483870967741935483870967742,10,19.3,-6.6
56,2007,2,13.94642857142857142857142857142857142857,5.20714285714285714285714285714285714286,105.5,21.1,-2.3
56,2007,3,14.86774193548387096774193548387096774194,5.48709677419354838709677419354838709677,25.5,22.2,0.5
56,2007,4,21.53666666666666666666666666666666666667,9.75333333333333333333333333333333333333,65.5,28.6,3.1
56,2007,5,22.38064516129032258064516129032258064516,11.81290322580645161290322580645161290323,102.5,32.8,7.8
56,2007,6,26.39666666666666666666666666666666666667,14.17333333333333333333333333333333333333,24,31.9,10
56,2007,7,28.31935483870967741935483870967741935484,16.20967741935483870967741935483870967742,7,35,11.8
56,2007,8,28.08387096774193548387096774193548387097,15.6516129032258064516129032258064516129,13,35.6,11
56,2007,9,24.99666666666666666666666666666666666667,12.50333333333333333333333333333333333333,8,31.8,6.3
56,2007,10,19.48387096774193548387096774193548387097,9.96129032258064516129032258064516129032,41,24.4,-0.2
56,2007,11,12.98,4.55666666666666666666666666666666666667,10,17.8,-6.8
56,2007,12,11.35806451612903225806451612903225806452,2.67096774193548387096774193548387096774,56.5,17.5,-4.2
56,2008,1,13.02258064516129032258064516129032258065,4.33548387096774193548387096774193548387,83.5,18.2,-5.3
56,2008,2,14.08620689655172413793103448275862068966,5.51379310344827586206896551724137931034,26,21.9,-1.3
56,2008,3,14.24193548387096774193548387096774193548,5.19677419354838709677419354838709677419,49,23.2,-0.3
56,2008,4,18.03666666666666666666666666666666666667,7.29,39,25,0.6
56,2008,5,22.06774193548387096774193548387096774194,11.82258064516129032258064516129032258065,114,26.5,5.8
56,2008,6,25.91333333333333333333333333333333333333,14.53333333333333333333333333333333333333,35,33.7,11.1
